RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7235,95573823,Brown,633,Germany,Male,74,4,0.0,1,1,1,117260.57,0
7236,32452379,Pham,584,Spain,Male,83,0,0.0,1,1,1,144743.66,1
7237,38300713,Hebert,633,France,Female,84,8,0.0,1,1,0,155943.74,1
7238,87545284,Grimes,632,Germany,Male,62,9,0.0,1,0,0,92208.04,0
7239,56315279,King,630,France,Male,20,0,137837.95,1,1,1,159947.67,0
7240,17291483,Rice,657,Spain,Male,73,1,116687.85,1,1,0,83693.82,0
7241,96202825,Zamora,513,Germany,Male,37,1,0.0,4,1,0,158192.0,1
7242,45486562,Herman,550,France,Female,33,10,0.0,1,1,0,159652.68,0
7243,25568500,Rodgers,730,Germany,Male,23,8,137331.99,2,1,1,4033.23,0
7244,17049544,Green,431,Spain,Female,29,3,16069.34,1,1,1,102557.28,1
7245,32494944,Quinn,766,France,Female,54,0,167812.26,1,1,1,22475.24,0
7246,72279029,Hayden,595,Spain,Male,38,4,31027.69,2,1,1,12814.51,0
7247,63518621,Schneider,811,Spain,Male,46,6,21964.27,2,1,1,104043.44,0
7248,73918769,Kelley,768,France,Male,56,0,0.0,1,0,0,92567.23,0
7249,50448811,Wells,618,Spain,Male,57,5,89182.4,1,0,0,85586.12,0
7250,73923372,Gilmore,628,Germany,Female,49,5,82017.31,2,1,1,137960.41,1
7251,81473736,Wright,804,Germany,Female,51,10,6013.64,1,1,1,78952.12,0
7252,41361490,Lee,773,Germany,Female,84,2,102135.94,1,0,0,33934.21,1
7253,60975999,Robbins,744,Spain,Female,39,2,136719.79,1,1,1,12827.71,0
7254,62354374,Lopez,760,Germany,Male,18,4,0.0,1,1,0,5728.07,0
7255,73698335,Holland,544,Germany,Female,78,3,19861.63,3,1,1,50339.17,1
7256,45248951,Ross,669,France,Male,24,10,0.0,1,1,0,57904.59,0
7257,29481680,Allen,575,France,Male,76,8,0.0,1,1,1,181185.08,0
7258,81194737,Nunez,542,Spain,Male,42,2,43765.18,2,0,1,110176.85,0
7259,68349054,Thomas,665,Germany,Male,81,3,0.0,1,1,1,42301.27,0
7260,11592230,Ross,609,France,Female,30,6,176696.18,4,0,0,148283.72,1
7261,48761035,Gregory,633,Spain,Female,30,9,70882.37,1,1,0,146162.2,0
7262,70239684,Barber,601,Spain,Male,48,2,59070.93,1,0,0,75662.72,0
7263,61271721,Boyd,528,Germany,Male,49,3,0.0,2,1,1,173415.25,1
7264,52371009,Brewer,814,France,Female,71,6,113888.52,2,1,0,159623.0,0
7265,81169409,Estrada,665,Germany,Female,66,9,0.0,1,0,1,82813.38,0
7266,15505291,Parker,510,France,Female,92,3,191882.59,1,1,0,97867.38,1
7267,23068017,Evans,667,France,Male,68,5,0.0,1,0,0,80611.8,0
7268,81308986,Smith,797,Germany,Male,33,7,132214.01,1,0,0,131594.11,0
7269,95553621,Suarez,742,Spain,Female,24,4,0.0,1,0,0,30441.81,0
7270,57490002,Avila,599,France,Female,37,8,45222.15,2,1,1,154571.59,0
7271,67953319,Anderson,602,Spain,Male,91,5,68753.46,2,1,1,18971.62,1
7272,91937985,Bowen,557,Spain,Male,75,9,7657.12,2,1,1,63641.87,0
7273,97518806,Kirk,578,France,Male,73,6,148610.48,1,1,1,220302.88,0
7274,46586490,Jordan,585,France,Female,38,10,11853.84,2,1,0,82361.98,0
7275,54958564,Garcia,507,Germany,Male,53,9,0.0,1,1,0,121665.21,0
7276,46282557,Yu,606,Spain,Female,70,2,113162.48,2,0,1,125879.45,0
7277,45847919,King,683,France,Female,89,9,102359.81,1,0,0,122597.46,1
7278,23190487,Murray,609,Germany,Male,61,1,0.0,2,1,1,77907.53,1
7279,44271680,Williams,671,Germany,Male,19,3,34365.21,1,1,1,127708.73,0
7280,97824468,Price,807,Germany,Male,82,0,17434.2,2,1,1,98327.21,0
7281,88406887,Dougherty,828,Germany,Male,88,1,29051.28,1,0,0,3019.66,1
7282,62499769,Welch,643,France,Female,20,7,0.0,2,1,0,36040.36,0
7283,71888947,Moore,735,France,Female,47,1,71321.69,1,0,1,92931.51,1
7284,42453439,Shah,633,France,Male,91,2,28723.53,1,1,0,131975.38,1
7285,89017236,Brooks,602,Spain,Female,89,4,4153.15,2,1,0,132846.21,1
7286,36162482,Roberts,541,Spain,Male,90,8,12205.78,2,1,0,112735.46,0
7287,79786819,Marks,658,Spain,Female,91,8,22700.54,2,1,0,102236.26,1
7288,55285947,Lopez,755,France,Female,19,10,72501.75,1,1,0,94641.73,0
7289,34148004,Kramer,526,Germany,Male,29,0,0.0,2,1,1,120650.67,0
7290,52046364,Griffith,622,France,Male,55,1,0.0,2,0,0,46629.26,0
7291,83499313,Wood,617,France,Female,63,4,71202.61,1,1,1,104069.02,0
7292,11419753,Stephens,673,France,Male,48,3,0.0,1,1,1,152588.7,1
7293,11137651,Lopez,675,Spain,Female,38,1,116132.06,1,1,0,107641.46,0
7294,19120357,Lee,702,France,Male,37,5,15345.66,2,1,1,45186.79,0
7295,11605433,Grimes,834,Germany,Male,63,5,116466.66,1,1,0,44298.79,0
7296,65196875,Daniel,565,Spain,Female,91,4,100338.59,1,0,0,174523.12,0
7297,23112905,Barnett,560,Germany,Male,79,0,63737.85,2,0,0,93167.2,1
7298,80499776,Harrison,673,France,Male,31,4,25905.39,2,1,1,18557.25,0
7299,23946199,Parker,790,Spain,Male,29,5,78450.49,1,1,1,43211.87,0
7300,69853349,Conner,508,Germany,Male,37,2,0.0,3,1,1,4942.97,1
7301,57179735,Roy,682,France,Male,72,8,10805.2,2,1,0,6802.49,1
7302,39449560,Palmer,630,Germany,Male,18,9,113809.82,1,1,1,116903.32,0
7303,48023482,Choi,732,Spain,Male,70,10,183806.88,4,0,0,66851.33,0
7304,43808923,Moreno,710,France,Male,61,7,71971.31,2,1,1,30093.95,0
7305,35914696,Hendricks,654,Germany,Female,67,7,156800.67,1,1,0,170578.16,0
7306,14569008,Johnson,697,France,Female,82,1,105447.13,1,1,1,83579.88,0
7307,13181023,Perez,586,France,Male,62,4,92336.34,1,1,1,101457.13,0
7308,93134088,Rodriguez,727,Spain,Female,64,0,32555.47,1,1,1,142132.59,1
7309,22340150,Allen,784,France,Female,54,6,54855.44,3,1,0,14366.34,0
7310,17634560,Terry,659,France,Female,66,8,15189.2,1,0,0,26507.16,0
7311,89743930,Stone,610,France,Female,46,7,0.0,1,0,0,101221.28,1
7312,98128100,Greer,635,France,Male,22,0,0.0,2,0,0,90022.94,0
7313,39101720,Hill,726,France,Male,19,6,185245.38,2,1,1,215847.47,0
7314,90448089,Swanson,645,Germany,Female,71,9,103177.39,3,1,0,121639.75,0
7315,95642035,Anderson,533,France,Male,65,1,100430.95,1,1,1,93201.54,1
7316,26346394,Bishop,742,France,Female,48,5,6059.07,1,1,1,126918.15,1
7317,26103055,Terry,554,Spain,Female,73,2,117260.1,2,1,1,137208.59,0
7318,21594582,Nunez,691,Spain,Male,53,10,62339.79,1,0,1,118671.39,0
7319,91159552,Morgan,468,France,Male,37,6,0.0,1,1,0,146584.81,0
7320,27435856,Roberts,660,France,Female,61,8,0.0,1,0,1,166335.03,0
7321,60460287,Fowler,643,France,Male,46,5,954.75,4,1,0,199068.49,0
7322,98099795,Kaiser,459,France,Female,91,9,76613.33,2,1,0,52148.42,1
7323,96960449,Carter,682,France,Female,72,3,65647.65,1,1,1,28687.05,0
7324,85976468,Harris,543,Spain,Male,74,8,0.0,2,0,0,28565.74,1
7325,34799223,Robinson,658,Germany,Male,69,4,107915.18,3,0,0,111725.43,0
7326,24877375,Booker,610,France,Female,69,6,0.0,3,1,0,4780.92,0
7327,34731360,Holloway,506,Spain,Female,75,7,12289.14,2,1,0,19866.76,1
7328,44002147,Lee,548,France,Male,50,1,0.0,3,1,0,129896.6,1
7329,49536330,Fox,556,France,Male,79,9,0.0,2,0,1,72100.79,0
7330,72673716,Matthews,745,France,Male,20,8,27802.81,2,1,1,91548.23,0
7331,98647835,Stephenson,731,France,Male,67,4,0.0,1,1,0,190923.17,0
7332,20162184,Martinez,850,Spain,Male,58,6,100335.29,3,1,1,157317.26,0
7333,95735668,Chandler,600,France,Male,18,7,116811.72,1,1,1,113278.18,0
7334,70860191,Roman,597,Germany,Female,67,5,189623.57,2,1,1,39691.43,0
7335,47095573,Shaffer,663,France,Male,18,6,0.0,1,1,0,88471.66,0
7336,67308741,Davis,615,Spain,Female,70,6,87834.48,1,0,1,49452.6,0
7337,99600963,Dawson,593,Germany,Female,57,8,0.0,1,1,1,83801.49,0
7338,53406567,Gibson,655,France,Female,63,2,73534.09,1,1,0,46101.95,1
7339,44539133,Owens,718,France,Female,63,0,78792.32,2,1,0,103283.8,0
7340,31738712,Johns,445,Spain,Male,40,4,57763.38,1,1,0,80551.52,0
7341,19931717,Martinez,594,Germany,Female,64,9,8588.16,3,1,0,45441.49,0
7342,47216895,Williams,513,France,Male,34,1,12811.13,4,1,1,26484.04,0
7343,18373492,Cantrell,635,Spain,Male,74,9,207787.94,2,0,1,190434.85,1
7344,61378412,Allen,691,France,Female,24,4,9657.49,2,0,0,57146.0,1
7345,62155724,Davis,758,France,Male,28,2,152051.88,2,1,1,157856.84,0
7346,54648162,Shelton,607,Germany,Male,70,5,11827.78,1,1,0,90670.7,0
7347,18060935,Vasquez,660,France,Female,22,8,81913.78,1,1,0,103007.13,0
7348,44660198,Taylor,486,France,Male,90,9,198027.09,2,0,0,103843.33,0
7349,45522715,Schneider,566,France,Male,20,6,0.0,1,1,0,80640.44,1
7350,33881291,Key,670,France,Male,57,5,13163.13,1,0,1,96922.15,0
7351,69132953,Williams,518,France,Male,91,8,55104.34,1,1,0,128779.08,0
7352,19314506,Russell,769,France,Female,68,9,0.0,2,0,1,24581.52,0
7353,75997780,Johnson,700,Spain,Male,65,8,139895.34,1,1,1,86609.23,0
7354,36933352,Jones,562,Germany,Male,69,10,78930.12,2,1,0,98966.85,0
7355,91913332,Miller,506,France,Female,70,9,66150.13,1,1,1,134769.77,0
7356,62698503,Brady,580,France,Female,30,0,182638.13,2,0,1,73634.47,1
7357,33950102,Juarez,562,Germany,Female,41,0,173980.81,1,1,0,85593.01,1
7358,96635285,Crawford,531,France,Male,32,6,0.0,2,1,0,141776.23,0
7359,76042812,Nixon,513,France,Female,33,10,0.0,3,0,1,4963.83,0
7360,24553291,Esparza,627,Germany,Female,33,3,0.0,1,1,1,161240.89,0
7361,29310253,Davis,721,France,Female,65,10,3302.0,1,1,0,48731.17,0
7362,82562419,Yu,581,Spain,Male,87,9,19715.96,2,1,1,157448.41,0
7363,67881875,Garrison,693,Spain,Male,59,1,72206.47,4,1,1,168867.66,0
7364,39311339,Maxwell,618,Spain,Male,19,5,134150.87,1,1,0,77292.58,0
7365,92405160,Cortez,709,France,Female,69,2,198500.84,2,1,1,154359.63,0
7366,96347387,Warren,573,France,Male,58,0,0.0,1,1,0,76660.6,0
7367,24260594,Smith,677,France,Female,76,7,0.0,4,1,1,56229.74,0
7368,69268093,Buck,661,Spain,Male,46,2,91745.65,2,0,0,119591.8,0
7369,44761889,Clark,782,Spain,Female,50,6,100943.78,3,1,0,147501.92,1
7370,23862962,Johnson,704,Spain,Male,67,7,20687.18,1,1,0,42671.11,0
7371,14678950,Cochran,674,France,Male,71,4,21834.75,1,1,1,1533.25,0
7372,19787090,Willis,507,Spain,Male,34,0,49294.01,1,1,0,109338.58,0
7373,19450582,Cook,599,Germany,Female,61,0,208056.49,1,1,1,191521.96,1
7374,86684568,Perry,572,Spain,Male,90,4,99960.17,1,1,0,96609.15,1
7375,43634472,Dunn,570,Germany,Male,22,0,5504.8,1,0,1,171713.08,0
7376,69845276,Monroe,651,France,Female,42,9,49660.1,1,0,0,160752.74,0
7377,12518567,Warren,673,France,Female,58,1,103825.68,1,1,1,149041.61,1
7378,76800348,Smith,677,Spain,Female,87,0,60429.96,1,1,0,89060.13,1
7379,29978882,Barker,772,France,Female,90,1,0.0,2,1,1,61130.08,1
7380,97626101,Cook,696,France,Male,62,7,121383.65,1,1,1,106414.16,1
7381,95944345,Walsh,530,France,Female,59,6,162891.59,2,1,1,32616.91,1
7382,10116452,Jimenez,669,France,Male,49,7,151401.84,2,1,0,146316.6,0
7383,15078212,Daniel,706,Spain,Female,51,3,57384.97,1,1,0,75975.55,0
7384,99201885,Morrow,772,France,Female,73,3,65766.08,1,1,1,89838.83,0
7385,62409851,Carlson,635,France,Male,58,7,56834.04,4,0,1,87804.03,1
7386,45760499,Horne,635,Spain,Male,59,1,141471.51,1,0,1,54340.2,0
7387,30348410,Velez,754,Germany,Female,81,4,0.0,3,0,0,67767.72,1
7388,54269149,Rangel,667,France,Female,28,1,43253.35,1,1,1,120287.09,0
7389,62523472,Khan,494,France,Female,89,4,0.0,1,1,1,33776.23,1
7390,87126909,Frazier,474,France,Female,70,10,108817.23,3,0,1,36071.78,0
7391,10497109,Myers,828,France,Female,62,9,50870.3,2,1,1,49373.14,0
7392,79173535,Lynch,483,France,Male,61,7,0.0,2,1,0,102327.41,0
7393,75857881,Reed,633,France,Female,61,7,42380.95,2,1,0,6707.21,0
7394,74174787,Blackwell,735,Germany,Male,60,4,0.0,4,1,1,57674.03,0
7395,68526669,Jones,478,Spain,Female,44,7,7019.28,1,1,1,33790.18,0
7396,64212251,Munoz,545,Spain,Female,73,9,0.0,1,0,1,6896.91,0
7397,19408620,Stokes,529,France,Male,36,6,25863.21,1,1,0,74736.26,1
7398,82494849,Pitts,824,France,Female,67,1,71469.44,2,1,1,116431.68,0
7399,40312650,Fowler,845,Spain,Female,57,7,123215.54,1,0,1,104034.07,0
7400,10443906,Andrews,578,Spain,Male,45,1,40677.32,2,1,0,97687.81,1
7401,61596498,Rodriguez,706,Germany,Female,78,3,32730.05,1,1,0,66407.56,0
7402,74701849,Carter,679,France,Female,41,2,62199.73,1,1,0,166434.2,0
7403,26267678,Hall,622,France,Male,67,0,309096.12,1,0,0,71909.4,0
7404,86134185,Moreno,492,Germany,Male,36,8,88540.4,4,1,0,15633.12,0
7405,81847296,Cooper,850,Germany,Male,33,7,84872.26,2,1,1,177810.94,0
7406,58173202,Johnson,473,France,Female,61,4,0.0,1,0,1,48347.95,1
7407,54753520,Taylor,670,Spain,Male,91,4,30396.09,2,1,0,82688.02,1
7408,50644896,Shea,587,Germany,Male,40,7,133094.14,1,1,0,154710.61,0
7409,63769608,Lee,747,Germany,Female,26,5,120103.69,3,0,0,61692.68,0
7410,17408103,Briggs,732,France,Female,27,2,34600.11,1,1,1,162613.19,0
7411,94862181,Moore,555,Spain,Female,54,5,225073.54,1,1,0,106092.29,1
7412,96848857,Lewis,573,Germany,Female,76,8,76188.35,1,1,0,128329.0,1
7413,22169115,Guzman,499,France,Male,71,6,6759.96,3,1,0,112729.41,0
7414,59037166,Hernandez,668,Germany,Male,33,8,95444.38,3,0,0,84838.24,0
7415,81756326,Allen,718,Germany,Female,80,5,19651.36,1,1,1,188329.28,0
7416,55642455,Hill,607,Spain,Male,30,4,23843.63,2,0,0,142668.19,1
7417,20798726,Morgan,626,France,Male,59,8,59101.89,2,1,0,159.02,0
7418,71691749,Jones,835,Spain,Female,81,2,61892.05,1,0,0,73378.37,1
7419,48917593,Scott,740,France,Male,78,6,0.0,1,1,1,144042.65,0
7420,96945247,Johnson,780,France,Male,70,6,0.0,1,1,1,35759.04,0
7421,37262368,Reese,432,France,Female,42,3,11950.29,2,1,1,52278.06,1
7422,33705307,Cross,703,France,Female,75,2,53844.25,3,1,1,160396.37,1
7423,84420438,Anderson,674,France,Male,46,0,0.0,1,1,1,117581.74,1
7424,15278941,Herrera,528,France,Male,44,1,0.0,1,0,1,69463.22,0
7425,61561575,Shepard,548,Germany,Female,57,1,73973.79,1,1,0,140260.43,1
7426,98682228,Williams,628,France,Female,64,6,37157.94,1,0,1,223618.69,1
7427,35636010,Richardson,519,Spain,Male,33,1,0.0,1,1,1,46328.97,0
7428,50113698,Smith,572,France,Male,87,5,8549.74,1,1,1,29779.8,0
7429,62358969,Conner,605,Germany,Female,83,1,0.0,1,1,1,198003.88,1
7430,24330160,Young,705,Spain,Male,39,8,0.0,1,1,1,157466.34,0
7431,94639988,Walls,581,Spain,Male,36,7,6520.11,3,1,1,83511.34,0
7432,58219211,Patterson,606,Germany,Male,23,3,81834.75,1,1,0,103228.44,0
7433,75297400,Burch,749,Germany,Male,48,8,45794.54,3,1,1,148194.11,0
7434,21390049,Manning,478,France,Male,30,2,0.0,3,1,0,148283.15,0
7435,94931806,Stone,672,France,Male,87,6,151632.1,2,1,1,152116.23,0
7436,68785183,Davis,687,France,Female,85,7,0.0,2,0,0,53331.46,0
7437,35429494,Francis,690,France,Male,80,4,42983.07,1,0,1,84863.09,0
7438,28782825,Simmons,601,France,Male,39,7,30429.46,2,1,0,210952.82,0
7439,14791343,Bradford,546,France,Male,69,10,86905.18,3,1,0,137207.67,0
7440,35916466,Mcmillan,797,Spain,Female,54,4,66110.19,2,1,0,195220.6,0
7441,13404379,Acevedo,566,Spain,Male,38,3,0.0,1,1,1,111225.69,0
7442,89583788,Golden,541,Spain,Male,58,4,18797.28,2,1,1,71005.21,0
7443,42008932,Brown,651,Germany,Female,30,6,73437.03,1,1,1,45918.06,0
7444,75663681,Dyer,578,France,Female,90,1,35674.94,1,1,1,76395.05,0
7445,62179495,Ward,751,France,Female,30,10,0.0,1,0,0,169734.42,0
7446,18454727,Sanders,624,Germany,Male,40,5,0.0,1,1,1,106109.18,0
7447,82551667,Lawson,764,Germany,Male,34,10,96719.1,2,1,1,17193.04,0
7448,96356711,Meyers,693,France,Male,57,10,70360.23,2,1,1,44149.66,0
7449,51302939,Farmer,612,France,Female,68,0,58076.09,3,1,0,233342.14,0
7450,77066471,Hughes,758,France,Male,89,1,131757.57,2,1,0,52054.46,1
7451,81664219,Cohen,586,France,Male,47,1,111971.76,2,1,1,115096.34,0
7452,70305001,Jones,618,France,Male,33,6,0.0,1,1,1,150913.92,0
7453,12203625,Bentley,701,France,Female,19,3,110093.79,1,0,0,82331.68,0
7454,14971784,Lewis,671,Germany,Male,62,0,0.0,1,0,0,35393.82,1
7455,55538076,Cisneros,584,Spain,Male,91,6,103322.16,1,0,1,29920.84,1
7456,17523501,Saunders,500,Germany,Female,22,3,60660.56,2,0,1,45850.9,0
7457,55327823,King,648,Germany,Female,92,9,0.0,1,1,1,18655.38,0
7458,15746469,Peterson,579,Spain,Female,37,8,290540.19,3,0,0,181314.69,0
7459,64426343,Williams,652,France,Female,86,9,15365.67,1,0,1,145578.54,1
7460,25862805,Jordan,609,Germany,Male,23,6,0.0,3,1,1,170701.24,0
7461,38410963,Pierce,580,France,Female,84,7,65380.82,2,1,0,48880.82,1
7462,97758252,Graham,623,Germany,Male,42,0,70923.71,2,1,0,86471.15,0
7463,99565693,Rodriguez,642,France,Female,38,8,13131.66,1,1,1,158360.58,1
7464,80211929,Sims,717,Spain,Male,33,4,0.0,1,1,1,771.46,0
7465,71521428,Washington,691,Spain,Female,28,0,6327.54,2,1,1,204999.07,0
7466,82016051,Hines,850,France,Female,77,0,93578.76,4,0,0,165745.61,1
7467,29992217,Schneider,663,France,Male,23,3,0.0,1,1,1,123788.57,0
7468,87758465,Thomas,584,France,Male,52,4,0.0,2,1,1,64524.77,0
7469,41270805,Clark,633,Spain,Female,89,2,0.0,1,1,0,24405.39,1
7470,19668169,Warren,705,Germany,Male,48,8,174216.26,1,1,1,138280.53,0
7471,14949636,Baker,747,France,Female,80,4,111844.75,2,1,1,186767.85,0
7472,29003951,Brady,780,Spain,Male,69,2,86726.1,1,1,1,121121.2,0
7473,75618337,Williams,551,France,Female,77,7,0.0,1,0,0,136633.44,1
7474,97755782,Allen,774,France,Female,89,4,78493.44,1,1,0,138170.94,1
7475,12558593,Kemp,645,France,Male,25,8,110234.03,1,1,1,110155.05,0
7476,73246028,Smith,560,Germany,Female,40,5,0.0,1,1,1,128673.55,0
7477,92996496,Rose,630,France,Female,42,8,213062.55,1,1,1,187393.92,0
7478,16147399,West,767,France,Female,23,9,87648.59,1,1,1,132688.86,1
7479,42572300,Lee,694,France,Female,25,0,251232.51,1,0,1,107957.36,0
7480,97078639,Evans,532,Spain,Female,26,1,0.0,1,0,1,54545.8,0
7481,27520478,Woods,533,Germany,Male,89,8,0.0,1,1,0,147290.88,0
7482,11928065,Estrada,530,Spain,Male,82,6,90850.28,1,0,0,104974.92,0
7483,33118870,Pierce,579,Germany,Male,62,2,98665.58,1,0,1,105892.68,0
7484,94914383,English,657,Spain,Female,81,0,133892.9,1,1,1,131948.87,1
7485,16705248,Taylor,540,France,Female,43,10,0.0,1,0,0,101584.4,0
7486,51250118,Williams,608,Spain,Male,53,1,150827.86,1,1,0,122060.7,0
7487,23058343,Hall,785,France,Male,84,5,33065.84,2,1,0,111165.14,1
7488,71228059,Brooks,806,France,Male,29,2,0.0,1,0,0,80086.36,0
7489,92037350,Ramsey,800,France,Female,28,4,64164.46,1,1,0,150618.9,0
7490,32909541,Brown,475,France,Female,57,7,34668.25,2,0,1,47494.36,0
7491,89328380,Estrada,812,Spain,Female,36,5,31381.24,1,0,1,133572.31,0
7492,18584245,Hayes,658,Spain,Female,68,0,0.0,1,0,1,41902.48,1
7493,24271532,Benson,657,Spain,Female,65,0,0.0,2,0,0,165579.26,1
7494,25324937,Obrien,749,France,Male,42,10,34192.42,1,0,1,4445.24,0
7495,76725470,Williams,718,Spain,Male,26,2,122800.9,2,1,0,69719.04,0
7496,89856515,Richardson,468,Germany,Male,24,4,151911.41,2,1,1,122886.72,0
7497,92628262,Cunningham,590,France,Female,51,8,40937.2,3,0,0,92129.52,0
7498,39604743,Zimmerman,614,Germany,Female,42,9,11722.52,4,1,0,59430.08,0
7499,18470495,Pratt,520,Germany,Male,20,3,25576.92,1,1,0,162572.04,1
7500,37198033,Mitchell,746,France,Male,69,2,0.0,3,1,0,24930.87,0
7501,67205134,White,789,Germany,Male,89,4,148620.74,1,1,0,105695.3,1
7502,55277425,Smith,648,Germany,Female,91,3,96863.31,1,0,0,64207.78,1
7503,63956682,Cowan,678,France,Male,26,7,91315.5,1,1,1,143678.14,0
7504,53518077,Braun,648,France,Female,32,7,5759.61,1,1,1,67075.83,0
7505,26213828,Aguilar,659,Germany,Male,50,2,104835.26,1,1,0,100334.58,1
7506,87304983,Martin,758,Germany,Female,86,4,0.0,2,1,0,82695.96,1
7507,83267417,Avila,478,Spain,Female,61,8,86257.68,1,1,0,96369.87,0
7508,28432040,Mccarthy,697,Spain,Male,52,5,88516.26,2,1,1,108533.16,0
7509,53163063,Hanson,651,Germany,Female,87,6,12032.01,4,1,1,102351.07,1
7510,38619492,Garrett,580,Germany,Male,67,8,0.0,1,1,1,96608.38,0
7511,16118522,Wang,601,Germany,Female,91,7,8271.0,1,0,0,60210.38,0
7512,89602555,Armstrong,827,Germany,Male,82,7,0.0,1,1,1,113347.27,0
7513,33279749,Bennett,521,France,Female,92,5,104366.99,1,1,0,32859.76,0
7514,55030548,Deleon,633,Germany,Male,59,9,146742.11,1,1,0,121342.89,0
7515,18485498,Phillips,808,Germany,Female,46,0,141326.72,1,1,1,99115.94,0
7516,26206185,Tran,526,Germany,Male,22,0,146630.13,2,1,1,27644.35,0
7517,46761344,Jacobs,605,Spain,Female,72,7,0.0,2,1,1,111005.86,0
7518,28956482,Burke,654,Germany,Male,37,6,220083.47,1,1,1,196800.27,0
7519,65721070,Blair,690,France,Male,18,3,143444.7,2,0,0,94397.32,0
7520,32555403,Gregory,642,France,Female,78,6,0.0,2,1,1,110254.35,0
7521,59650807,Zavala,563,France,Male,49,1,0.0,2,1,0,59268.52,1
7522,84277128,Bryant,693,France,Male,59,6,123146.08,1,1,1,235282.28,0
7523,32146747,Small,640,France,Female,76,3,47019.67,1,1,0,227919.01,1
7524,68876111,Phillips,710,France,Male,42,6,3201.11,2,0,0,198855.14,1
7525,42701425,Nichols,739,France,Female,79,3,81118.87,1,0,0,219653.42,1
7526,88112812,Diaz,505,France,Male,61,7,64886.29,1,1,1,49768.07,0
7527,15462513,Cruz,750,Spain,Female,60,1,98217.33,1,0,1,27650.34,0
7528,27900736,Crane,625,Spain,Female,38,9,0.0,1,0,0,261711.7,0
7529,23417457,Wright,730,France,Male,77,5,59506.99,2,1,0,90827.89,0
7530,94851724,Rivera,697,France,Male,36,2,147298.04,2,1,0,52781.3,0
7531,92200507,Garcia,829,France,Female,64,10,128826.44,1,0,1,126428.97,1
7532,60483455,Smith,650,France,Female,80,1,0.0,4,1,1,36277.29,0
7533,31173338,Mason,610,France,Male,26,5,78743.01,1,1,0,115072.12,0
7534,12097866,Collins,600,France,Male,48,0,0.0,1,1,1,52913.24,0
7535,75359668,Montgomery,549,France,Male,68,9,0.0,2,0,0,151619.88,0
7536,20834405,Proctor,728,Spain,Female,38,1,147070.66,1,0,0,50230.23,0
7537,10852226,Lee,543,Germany,Female,20,2,114775.79,3,1,1,32444.93,0
7538,10969588,Thompson,727,Spain,Male,48,7,31511.99,2,1,1,46431.55,0
7539,34080385,Lee,628,France,Male,55,9,89899.42,1,1,0,119163.29,0
7540,21964334,Lopez,478,France,Female,87,4,29146.55,1,0,1,64799.83,1
7541,97477181,Deleon,794,Spain,Female,78,2,45945.59,1,1,0,150126.08,0
7542,89689161,Weiss,322,France,Male,31,3,171429.27,1,1,0,98171.0,0
7543,48081803,Phillips,642,Germany,Male,38,10,233907.89,2,1,1,135002.0,0
7544,65864403,Thomas,672,Spain,Male,31,10,186299.16,1,1,0,46177.38,0
7545,73889312,Costa,426,Germany,Female,86,1,93198.23,2,1,1,90647.73,0
7546,27031212,Powell,692,France,Male,44,9,0.0,1,1,0,98340.38,0
7547,37670356,Castro,585,Germany,Male,84,9,0.0,1,0,1,53861.58,0
7548,29204927,Pineda,625,France,Female,22,5,82294.06,1,0,1,71632.78,1
7549,95875952,Russell,780,France,Male,59,2,12403.19,1,1,0,122802.37,1
7550,46366259,Lyons,663,France,Male,23,5,188774.69,3,1,0,3313.16,0
7551,80207530,Branch,615,Spain,Male,59,8,0.0,1,1,0,74446.75,0
7552,70454232,Kennedy,633,Germany,Male,18,2,150885.75,4,1,0,92871.51,0
7553,65301908,Sanders,822,France,Male,29,3,0.0,2,1,0,26098.09,0
7554,42112095,Wilson,689,France,Male,28,5,191307.97,1,1,1,17858.99,0
7555,33427561,Gallagher,564,Germany,Male,71,0,0.0,1,1,0,95454.11,0
7556,91945021,Compton,602,Spain,Male,66,4,0.0,2,1,1,42979.91,0
7557,15049433,Johnson,534,France,Female,59,1,143290.79,1,1,1,2209.69,0
7558,90030269,Ramos,606,France,Female,32,0,53472.19,2,0,1,52205.48,0
7559,34159253,Curry,805,Spain,Male,37,4,15396.38,3,1,1,114160.8,0
